# http://127.0.0.1:5790/ --workers 20 --loaded-duration-minutes 5 --output-dir loadtest-20
# {"appUrl":"http://127.0.0.1:5790/","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"loadtest-20","overwriteOutput":false,"receiveQueueSize":50,"recordingPath":"recording.log","workers":20}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
89,9,4,PLAYER_SESSION_CREATE,1756905789823,0,
89,9,4,REQ_HOME_START,1756905789823,4,
89,9,4,REQ_HOME_END,1756905791168,4,
89,9,4,REQ_GET_START,1756905791168,5,
89,9,4,REQ_GET_END,1756905791170,5,
89,9,4,REQ_GET_START,1756905791170,6,
89,9,4,REQ_GET_END,1756905791171,6,
89,9,4,REQ_GET_START,1756905791171,7,
89,9,4,REQ_GET_END,1756905791171,7,
89,9,4,REQ_GET_START,1756905791171,8,
89,9,4,REQ_GET_END,1756905791172,8,
89,9,4,REQ_GET_START,1756905791172,9,
89,9,4,REQ_GET_END,1756905791173,9,
89,9,4,REQ_GET_START,1756905791173,10,
89,9,4,REQ_GET_END,1756905791177,10,
89,9,4,REQ_GET_START,1756905791177,11,
89,9,4,REQ_GET_END,1756905791177,11,
89,9,4,REQ_GET_START,1756905791177,12,
89,9,4,REQ_GET_END,1756905791178,12,
89,9,4,REQ_GET_START,1756905791178,13,
89,9,4,REQ_GET_END,1756905791184,13,
89,9,4,REQ_GET_START,1756905791184,14,
89,9,4,REQ_GET_END,1756905791187,14,
89,9,4,REQ_GET_START,1756905791187,15,
89,9,4,REQ_GET_END,1756905791189,15,
89,9,4,REQ_GET_START,1756905791189,16,
89,9,4,REQ_GET_END,1756905791192,16,
89,9,4,WS_OPEN_START,1756905791192,17,
89,9,4,WS_OPEN_END,1756905791457,17,
89,9,4,PLAYBACK_SLEEPBEFORE_START,1756905791457,18,
89,9,4,PLAYBACK_SLEEPBEFORE_END,1756905791611,18,
89,9,4,WS_SEND_START,1756905791611,18,
89,9,4,WS_SEND_END,1756905791611,18,
89,9,4,WS_RECV_INIT_START,1756905791611,19,
89,9,4,WS_RECV_INIT_END,1756905791958,19,
89,9,4,WS_RECV_START,1756905791958,20,
89,9,4,WS_RECV_END,1756905791992,20,
89,9,4,WS_RECV_START,1756905791992,21,
89,9,4,WS_RECV_END,1756905791995,21,
89,9,4,WS_RECV_START,1756905791996,22,
89,9,4,WS_RECV_END,1756905791996,22,
89,9,4,PLAYBACK_SLEEPBEFORE_START,1756905791996,23,
89,9,4,PLAYBACK_SLEEPBEFORE_END,1756905791998,23,
89,9,4,REQ_GET_START,1756905791998,23,
89,9,4,REQ_GET_END,1756905792334,23,
89,9,4,WS_RECV_START,1756905792334,24,
89,9,4,WS_RECV_END,1756905792335,24,
89,9,4,WS_RECV_START,1756905792335,25,
89,9,4,WS_RECV_END,1756905792335,25,
89,9,4,PLAYBACK_SLEEPBEFORE_START,1756905792335,26,
89,9,4,PLAYBACK_SLEEPBEFORE_END,1756905792387,26,
89,9,4,REQ_GET_START,1756905792387,26,
89,9,4,REQ_GET_END,1756905794362,26,
89,9,4,PLAYBACK_SLEEPBEFORE_START,1756905794362,27,
89,9,4,PLAYBACK_SLEEPBEFORE_END,1756905794401,27,
89,9,4,REQ_GET_START,1756905794401,27,
89,9,4,REQ_GET_END,1756905795845,27,
