# http://127.0.0.1:5790/ --workers 20 --loaded-duration-minutes 5 --output-dir loadtest-20
# {"appUrl":"http://127.0.0.1:5790/","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"loadtest-20","overwriteOutput":false,"receiveQueueSize":50,"recordingPath":"recording.log","workers":20}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
102,2,5,PLAYER_SESSION_CREATE,1756905816010,0,
102,2,5,REQ_HOME_START,1756905816010,4,
102,2,5,REQ_HOME_END,1756905818044,4,
102,2,5,REQ_GET_START,1756905818044,5,
102,2,5,REQ_GET_END,1756905818046,5,
102,2,5,REQ_GET_START,1756905818046,6,
102,2,5,REQ_GET_END,1756905818047,6,
102,2,5,REQ_GET_START,1756905818047,7,
102,2,5,REQ_GET_END,1756905818048,7,
102,2,5,REQ_GET_START,1756905818048,8,
102,2,5,REQ_GET_END,1756905818049,8,
102,2,5,REQ_GET_START,1756905818049,9,
102,2,5,REQ_GET_END,1756905818050,9,
102,2,5,REQ_GET_START,1756905818050,10,
102,2,5,REQ_GET_END,1756905818055,10,
102,2,5,REQ_GET_START,1756905818055,11,
102,2,5,REQ_GET_END,1756905818056,11,
102,2,5,REQ_GET_START,1756905818056,12,
102,2,5,REQ_GET_END,1756905818057,12,
102,2,5,REQ_GET_START,1756905818057,13,
102,2,5,REQ_GET_END,1756905818066,13,
102,2,5,REQ_GET_START,1756905818066,14,
102,2,5,REQ_GET_END,1756905818075,14,
102,2,5,REQ_GET_START,1756905818075,15,
102,2,5,REQ_GET_END,1756905818077,15,
102,2,5,REQ_GET_START,1756905818077,16,
102,2,5,REQ_GET_END,1756905818081,16,
102,2,5,WS_OPEN_START,1756905818082,17,
102,2,5,WS_OPEN_END,1756905819786,17,
102,2,5,PLAYBACK_SLEEPBEFORE_START,1756905819786,18,
102,2,5,PLAYBACK_SLEEPBEFORE_END,1756905819941,18,
102,2,5,WS_SEND_START,1756905819941,18,
102,2,5,WS_SEND_END,1756905819941,18,
102,2,5,WS_RECV_INIT_START,1756905819941,19,
102,2,5,WS_RECV_INIT_END,1756905820573,19,
102,2,5,WS_RECV_START,1756905820573,20,
102,2,5,WS_RECV_END,1756905820766,20,
102,2,5,WS_RECV_START,1756905820766,21,
102,2,5,WS_RECV_END,1756905820771,21,
102,2,5,WS_RECV_START,1756905820771,22,
102,2,5,WS_RECV_END,1756905820777,22,
