# http://127.0.0.1:5790/ --workers 20 --loaded-duration-minutes 5 --output-dir loadtest-20
# {"appUrl":"http://127.0.0.1:5790/","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"loadtest-20","overwriteOutput":false,"receiveQueueSize":50,"recordingPath":"recording.log","workers":20}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
77,17,3,PLAYER_SESSION_CREATE,1756905761524,0,
77,17,3,REQ_HOME_START,1756905761524,4,
77,17,3,REQ_HOME_END,1756905763196,4,
77,17,3,REQ_GET_START,1756905763196,5,
77,17,3,REQ_GET_END,1756905763229,5,
77,17,3,REQ_GET_START,1756905763229,6,
77,17,3,REQ_GET_END,1756905763274,6,
77,17,3,REQ_GET_START,1756905763274,7,
77,17,3,REQ_GET_END,1756905763322,7,
77,17,3,REQ_GET_START,1756905763322,8,
77,17,3,REQ_GET_END,1756905763360,8,
77,17,3,REQ_GET_START,1756905763360,9,
77,17,3,REQ_GET_END,1756905763389,9,
77,17,3,REQ_GET_START,1756905763389,10,
77,17,3,REQ_GET_END,1756905763393,10,
77,17,3,REQ_GET_START,1756905763393,11,
77,17,3,REQ_GET_END,1756905763394,11,
77,17,3,REQ_GET_START,1756905763394,12,
77,17,3,REQ_GET_END,1756905763394,12,
77,17,3,REQ_GET_START,1756905763394,13,
77,17,3,REQ_GET_END,1756905763401,13,
77,17,3,REQ_GET_START,1756905763401,14,
77,17,3,REQ_GET_END,1756905763405,14,
77,17,3,REQ_GET_START,1756905763405,15,
77,17,3,REQ_GET_END,1756905763406,15,
77,17,3,REQ_GET_START,1756905763406,16,
77,17,3,REQ_GET_END,1756905763409,16,
77,17,3,WS_OPEN_START,1756905763409,17,
77,17,3,WS_OPEN_END,1756905764038,17,
77,17,3,PLAYBACK_SLEEPBEFORE_START,1756905764038,18,
77,17,3,PLAYBACK_SLEEPBEFORE_END,1756905764193,18,
77,17,3,WS_SEND_START,1756905764193,18,
77,17,3,WS_SEND_END,1756905764193,18,
77,17,3,WS_RECV_INIT_START,1756905764193,19,
77,17,3,WS_RECV_INIT_END,1756905765017,19,
77,17,3,WS_RECV_START,1756905765017,20,
77,17,3,WS_RECV_END,1756905765073,20,
77,17,3,WS_RECV_START,1756905765073,21,
77,17,3,WS_RECV_END,1756905765077,21,
77,17,3,WS_RECV_START,1756905765077,22,
77,17,3,WS_RECV_END,1756905765078,22,
77,17,3,PLAYBACK_SLEEPBEFORE_START,1756905765078,23,
77,17,3,PLAYBACK_SLEEPBEFORE_END,1756905765079,23,
77,17,3,REQ_GET_START,1756905765079,23,
77,17,3,REQ_GET_END,1756905765405,23,
77,17,3,WS_RECV_START,1756905765405,24,
77,17,3,WS_RECV_END,1756905765407,24,
77,17,3,WS_RECV_START,1756905765407,25,
77,17,3,WS_RECV_END,1756905765407,25,
77,17,3,PLAYBACK_SLEEPBEFORE_START,1756905765407,26,
77,17,3,PLAYBACK_SLEEPBEFORE_END,1756905765460,26,
77,17,3,REQ_GET_START,1756905765460,26,
77,17,3,REQ_GET_END,1756905767352,26,
77,17,3,PLAYBACK_SLEEPBEFORE_START,1756905767352,27,
77,17,3,PLAYBACK_SLEEPBEFORE_END,1756905767396,27,
77,17,3,REQ_GET_START,1756905767396,27,
77,17,3,REQ_GET_END,1756905768230,27,
77,17,3,PLAYBACK_SLEEPBEFORE_START,1756905768230,28,
77,17,3,PLAYBACK_SLEEPBEFORE_END,1756905768289,28,
77,17,3,WS_SEND_START,1756905768289,28,
77,17,3,WS_SEND_END,1756905768289,28,
77,17,3,WS_SEND_START,1756905768289,29,
77,17,3,WS_SEND_END,1756905768289,29,
77,17,3,PLAYBACK_SLEEPBEFORE_START,1756905768289,30,
77,17,3,PLAYBACK_SLEEPBEFORE_END,1756905768290,30,
77,17,3,WS_SEND_START,1756905768290,30,
77,17,3,WS_SEND_END,1756905768290,30,
77,17,3,WS_SEND_START,1756905768290,31,
77,17,3,WS_SEND_END,1756905768290,31,
77,17,3,PLAYBACK_SLEEPBEFORE_START,1756905768290,32,
77,17,3,PLAYBACK_SLEEPBEFORE_END,1756905768292,32,
77,17,3,WS_SEND_START,1756905768292,32,
77,17,3,WS_SEND_END,1756905768292,32,
77,17,3,PLAYBACK_SLEEPBEFORE_START,1756905768292,33,
77,17,3,PLAYBACK_SLEEPBEFORE_END,1756905768293,33,
77,17,3,WS_SEND_START,1756905768293,33,
77,17,3,WS_SEND_END,1756905768293,33,
77,17,3,PLAYBACK_SLEEPBEFORE_START,1756905768293,34,
77,17,3,PLAYBACK_SLEEPBEFORE_END,1756905768305,34,
77,17,3,REQ_GET_START,1756905768305,34,
77,17,3,REQ_GET_END,1756905768822,34,
77,17,3,PLAYBACK_SLEEPBEFORE_START,1756905768822,35,
77,17,3,PLAYBACK_SLEEPBEFORE_END,1756905768868,35,
77,17,3,WS_SEND_START,1756905768868,35,
77,17,3,WS_SEND_END,1756905768868,35,
77,17,3,PLAYBACK_SLEEPBEFORE_START,1756905768868,36,
77,17,3,PLAYBACK_SLEEPBEFORE_END,1756905768902,36,
77,17,3,WS_SEND_START,1756905768902,36,
77,17,3,WS_SEND_END,1756905768902,36,
77,17,3,PLAYBACK_SLEEPBEFORE_START,1756905768902,37,
77,17,3,PLAYBACK_SLEEPBEFORE_END,1756905772419,37,
77,17,3,WS_SEND_START,1756905772419,37,
77,17,3,WS_SEND_END,1756905772419,37,
77,17,3,WS_RECV_START,1756905772419,38,
77,17,3,WS_RECV_END,1756905773693,38,
77,17,3,PLAYBACK_SLEEPBEFORE_START,1756905773693,39,
77,17,3,PLAYBACK_SLEEPBEFORE_END,1756905776957,39,
77,17,3,WS_SEND_START,1756905776958,39,
77,17,3,WS_SEND_END,1756905776958,39,
