# http://127.0.0.1:5790/ --workers 20 --loaded-duration-minutes 5 --output-dir loadtest-20
# {"appUrl":"http://127.0.0.1:5790/","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"loadtest-20","overwriteOutput":false,"receiveQueueSize":50,"recordingPath":"recording.log","workers":20}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
113,14,5,PLAYER_SESSION_CREATE,1756905843056,0,
113,14,5,REQ_HOME_START,1756905843056,4,
113,14,5,REQ_HOME_END,1756905844786,4,
113,14,5,REQ_GET_START,1756905844786,5,
113,14,5,REQ_GET_END,1756905844788,5,
113,14,5,REQ_GET_START,1756905844788,6,
113,14,5,REQ_GET_END,1756905844789,6,
113,14,5,REQ_GET_START,1756905844789,7,
113,14,5,REQ_GET_END,1756905844790,7,
113,14,5,REQ_GET_START,1756905844790,8,
113,14,5,REQ_GET_END,1756905844790,8,
113,14,5,REQ_GET_START,1756905844790,9,
113,14,5,REQ_GET_END,1756905844791,9,
113,14,5,REQ_GET_START,1756905844791,10,
113,14,5,REQ_GET_END,1756905844795,10,
113,14,5,REQ_GET_START,1756905844795,11,
113,14,5,REQ_GET_END,1756905844796,11,
113,14,5,REQ_GET_START,1756905844796,12,
113,14,5,REQ_GET_END,1756905844796,12,
113,14,5,REQ_GET_START,1756905844796,13,
113,14,5,REQ_GET_END,1756905844802,13,
113,14,5,REQ_GET_START,1756905844802,14,
113,14,5,REQ_GET_END,1756905844805,14,
113,14,5,REQ_GET_START,1756905844805,15,
113,14,5,REQ_GET_END,1756905844807,15,
113,14,5,REQ_GET_START,1756905844807,16,
113,14,5,REQ_GET_END,1756905844810,16,
113,14,5,WS_OPEN_START,1756905844810,17,
113,14,5,WS_OPEN_END,1756905845535,17,
113,14,5,PLAYBACK_SLEEPBEFORE_START,1756905845535,18,
113,14,5,PLAYBACK_SLEEPBEFORE_END,1756905845690,18,
113,14,5,WS_SEND_START,1756905845690,18,
113,14,5,WS_SEND_END,1756905845690,18,
113,14,5,WS_RECV_INIT_START,1756905845690,19,
113,14,5,WS_RECV_INIT_END,1756905846399,19,
113,14,5,WS_RECV_START,1756905846399,20,
113,14,5,WS_RECV_END,1756905846572,20,
113,14,5,WS_RECV_START,1756905846572,21,
113,14,5,WS_RECV_END,1756905846577,21,
113,14,5,WS_RECV_START,1756905846577,22,
113,14,5,WS_RECV_END,1756905846578,22,
113,14,5,PLAYBACK_SLEEPBEFORE_START,1756905846578,23,
113,14,5,PLAYBACK_SLEEPBEFORE_END,1756905846579,23,
113,14,5,REQ_GET_START,1756905846579,23,
113,14,5,REQ_GET_END,1756905846908,23,
113,14,5,WS_RECV_START,1756905846909,24,
113,14,5,WS_RECV_END,1756905846910,24,
113,14,5,WS_RECV_START,1756905846910,25,
113,14,5,WS_RECV_END,1756905846910,25,
