# http://127.0.0.1:5790/ --workers 20 --loaded-duration-minutes 5 --output-dir loadtest-20
# {"appUrl":"http://127.0.0.1:5790/","debugLog":false,"loadedDurationMinutes":5.0,"logLevel":"WARN","outputDir":"loadtest-20","overwriteOutput":false,"receiveQueueSize":50,"recordingPath":"recording.log","workers":20}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
81,1,4,PLAYER_SESSION_CREATE,1756905770300,0,
81,1,4,REQ_HOME_START,1756905770300,4,
81,1,4,REQ_HOME_END,1756905770792,4,
81,1,4,REQ_GET_START,1756905770792,5,
81,1,4,REQ_GET_END,1756905770794,5,
81,1,4,REQ_GET_START,1756905770795,6,
81,1,4,REQ_GET_END,1756905770795,6,
81,1,4,REQ_GET_START,1756905770795,7,
81,1,4,REQ_GET_END,1756905770796,7,
81,1,4,REQ_GET_START,1756905770796,8,
81,1,4,REQ_GET_END,1756905770796,8,
81,1,4,REQ_GET_START,1756905770796,9,
81,1,4,REQ_GET_END,1756905770797,9,
81,1,4,REQ_GET_START,1756905770797,10,
81,1,4,REQ_GET_END,1756905770801,10,
81,1,4,REQ_GET_START,1756905770801,11,
81,1,4,REQ_GET_END,1756905770801,11,
81,1,4,REQ_GET_START,1756905770801,12,
81,1,4,REQ_GET_END,1756905770802,12,
81,1,4,REQ_GET_START,1756905770802,13,
81,1,4,REQ_GET_END,1756905770808,13,
81,1,4,REQ_GET_START,1756905770808,14,
81,1,4,REQ_GET_END,1756905770811,14,
81,1,4,REQ_GET_START,1756905770811,15,
81,1,4,REQ_GET_END,1756905770812,15,
81,1,4,REQ_GET_START,1756905770812,16,
81,1,4,REQ_GET_END,1756905770815,16,
81,1,4,WS_OPEN_START,1756905770815,17,
81,1,4,WS_OPEN_END,1756905771391,17,
81,1,4,PLAYBACK_SLEEPBEFORE_START,1756905771391,18,
81,1,4,PLAYBACK_SLEEPBEFORE_END,1756905771546,18,
81,1,4,WS_SEND_START,1756905771546,18,
81,1,4,WS_SEND_END,1756905771546,18,
81,1,4,WS_RECV_INIT_START,1756905771546,19,
81,1,4,WS_RECV_INIT_END,1756905771878,19,
81,1,4,WS_RECV_START,1756905771878,20,
81,1,4,WS_RECV_END,1756905771945,20,
81,1,4,WS_RECV_START,1756905771946,21,
81,1,4,WS_RECV_END,1756905771949,21,
81,1,4,WS_RECV_START,1756905771949,22,
81,1,4,WS_RECV_END,1756905771950,22,
81,1,4,PLAYBACK_SLEEPBEFORE_START,1756905771950,23,
81,1,4,PLAYBACK_SLEEPBEFORE_END,1756905771952,23,
81,1,4,REQ_GET_START,1756905771952,23,
81,1,4,REQ_GET_END,1756905772279,23,
81,1,4,WS_RECV_START,1756905772279,24,
81,1,4,WS_RECV_END,1756905772281,24,
81,1,4,WS_RECV_START,1756905772281,25,
